#no	Lineage_Name	Alt_Lineage_Name	parasiteGenus	order	family	genus	species	subspecies	Host_Status	Host_Age	Host_Environment	continent	country	region	site	coordinates	found	tested	Reference_Name	comment
3395	COLL11	 	Plasmodium	Passeriformes	Platysteiridae	Batis	Batis dimorpha	 	Resident	 	Wild	Africa	Malawi	Rumphi (Rumpil)	Nyika National Park	-10°35.30700', 033°48.67000'	1	28	Lutz et al 2015	Host_Collection_Number: 468268
3396	COLL11	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	1	177	Jones et al 2018	 
3397	COLL11	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	1	365	Jones et al 2018	 
3398	COLL13	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	1	177	Jones et al 2018	 
3399	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	 	 	Wild	Asia	Russia	Kaliningradskaya Oblast'	 	 	 	 	Krizanauskiene et al 2006	 
3400	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	 	 	Wild	Europe	Sweden	 	 	 	 	 	Hellgren et al 2007a	 
3401	COLL2	AP21	Haemoproteus	Passeriformes	Ptilonorhynchidae	Scenopoeetes	Scenopoeetes dentirostris	 	 	 	Wild	Oceania	Australia	 	 	 	 	 	Beadell et al 2004	 
3402	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Neocossyphus	Neocossyphus poensis	 	 	 	Wild	Africa	Cameroon	 	 	 	 	 	Hellgren et al 2007b	 
3403	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Neocossyphus	Neocossyphus poensis	 	 	 	Wild	Africa	Gabon	 	 	 	 	 	Hellgren et al 2007b	 
3404	COLL2	22	Haemoproteus	Passeriformes	Turdidae	Neocossyphus	Neocossyphus poensis	 	 	 	Wild	Africa	Cameroon	 	 	 	 	 	Ricklefs & Fallon 2002	 
3405	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Catharus	Catharus ustulatus	 	 	 	Wild	North America	Canada	 	 	 	 	 	Svensson et al 2007	or ZOOLUN01
3406	COLL2	22	Haemoproteus	Passeriformes	Turdidae	Neocossyphus	Neocossyphus fraseri	 	 	 	Wild	Africa	Cameroon	 	 	 	 	 	Ricklefs & Fallon 2002	differs from COLL2  3' HAEMR2
3407	COLL2	WAH24	Haemoproteus	Passeriformes	Turdidae	Neocossyphus	Neocossyphus poensis	 	 	 	Wild	Africa	Gabon	 	 	 	 	 	Beadell et al 2009	 
3408	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	 	 	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	 	 	Szöllösi et al 2009	 
3409	COLL2	32	Haemoproteus	Passeriformes	Muscicapidae	Rhinomyias	Rhinomyias albigularis	 	 	 	Wild	Asia	Philippines	 	Panay	11°03.90000', 122°27.63600'	1	 	Silva-Iturriza et al 2012b	 
3410	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	 	 	Wild	Europe	Sweden	Gotlands Lan	 	 	8	212	Radwan et al 2012	 
3411	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	 	 	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	25	695	Kulma et al 2013	 
3412	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	 	 	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	27	353	Kulma et al 2013	 
3413	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	19	356	Kulma et al 2014	 
3414	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Turdus	Turdus mupinensis	 	Migratory	 	Wild	Asia	China	Gansu	 	 	1	4	Zehtindjiev et al 2013	 
3415	COLL2	 	Haemoproteus	Passeriformes	Sylviidae	Bradypterus	Bradypterus baboecala	 	Resident	 	Wild	Africa	Malawi	Rumphi (Rumpil)	Vwaza Wildlife Reserve	-11°08.03300', 033°39.30700'	1	6	Lutz et al 2015	Host_Collection_Number: 468162
3416	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	 	Wild	Africa	Malawi	Rumphi (Rumpil)	Nyika National Park	-10°35.30700', 033°48.67000'	1	1	Lutz et al 2015	Host_Collection_Number: 468309
3417	COLL2	COLL2	Haemoproteus	Passeriformes	Sylviidae	Sylvia	Sylvia borin	 	Migratory	Adult	Wild	Europe	Spain	 	Sevilla	37°23.00000', -005°57.00000'	1	187	Lopez et al 2013	 
3418	COLL2	L-Coll2,HMA.2012.WTTHY62H	Haemoproteus	Passeriformes	Turdidae	Catharus	Catharus ustulatus	 	Migratory	Unknown	Wild	North America	United States	Alaska	Anchorage	61°09.00000', -149°10.00000'	 	 	Oakgrove et al 2014	 
3419	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Cyornis	Cyornis concretus	 	Resident	Unknown	Wild	Asia	Malaysia	Selangor	Gombak Field Station	03°19.48000', 101°45.15000'	1	1	Ivanova et al 2015	 
3420	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	68	159	Garamszegi et al 2015	 
3421	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula semitorquata	 	Migratory	Adult	Wild	Europe	Bulgaria	 	Goritsa village	42°54.80800', 027°48.02500'	6	123	Peev et al 2016	 
3422	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	81	216	Szöllösi et al 2016	 
3423	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Catharus	Catharus minimus	 	Migratory	Adult	Wild	North America	United States	Alaska	Denali Highway near Seattle Creek	63°19.43100', -148°13.90860'	1	9	Galen et al 2018	 
3424	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Catharus	Catharus minimus	 	Migratory	Adult	Wild	North America	United States	Alaska	Denali Highway Corkscrew Creek	63°02.32860', -147°00.22320'	3	12	Galen et al 2018	 
3425	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Catharus	Catharus ustulatus	 	Migratory	Adult	Wild	North America	United States	Alaska	Elliott Highway Mile 99	65°17.33940', -149°17.44980'	1	14	Galen et al 2018	 
3426	COLL2	 	Haemoproteus	Passeriformes	Tyrannidae	Empidonax	Empidonax alnorum	 	Migratory	Adult	Wild	North America	United States	Alaska	Elliott Highway Mile 99	65°17.33940', -149°17.44980'	1	7	Galen et al 2018	 
3427	COLL2	 	Haemoproteus	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus borealis	 	Migratory	Adult	Wild	North America	United States	Alaska	Denali Highway Corkscrew Creek	63°02.32860', -147°00.22320'	1	9	Galen et al 2018	 
3428	COLL2	 	Haemoproteus	Passeriformes	Parulidae	Dendroica	Dendroica coronata	 	Migratory	Adult	Wild	North America	United States	Alaska	Denali Highway near Seattle Creek	63°19.43100', -148°13.90860'	1	12	Galen et al 2018	 
3429	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Turdus	Turdus migratorius	 	Migratory	Adult	Wild	North America	United States	Alaska	Denali Highway near Seattle Creek	63°19.43100', -148°13.90860'	1	8	Galen et al 2018	 
3430	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Europe	Finland	 	Hirvensalo	60°25.00000', 22°10.00000'	3	80	Jones et al 2018	 
3431	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Europe	Netherlands	 	Hoge Veluwe	52°06.00000', 05°51.00000'	2	60	Jones et al 2018	 
3432	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Asia	Russia	Moskovskaya Oblast'	Zvenigorod	55°44.00000', 36°51.00000'	5	169	Jones et al 2018	 
3433	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Europe	Spain	Castilla y Leon	Valsaín	40°54.00000', -004°01.00000'	11	192	Jones et al 2018	 
3434	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	12	168	Jones et al 2018	 
3435	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Europe	United Kingdom	 	Llanwrthwl	52°15.00000', -003°30.00000'	29	186	Jones et al 2018	 
3436	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Czech Republic	 	Stařechovice	49°32.00000', 17°04.00000'	9	96	Jones et al 2018	 
3437	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	7	177	Jones et al 2018	 
3438	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Poland	 	Drwinia	50°06.00000', 20°25.00000'	8	67	Jones et al 2018	 
3439	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	12	365	Jones et al 2018	 
3440	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	Gotlands Lan	Hemse	57°10.00000', 018°20.00000'	13	512	Fletcher et al 2019	 
3441	COLL2	 	Haemoproteus	Passeriformes	Sylviidae	Sylvia	Sylvia borin	 	Migratory	Adult	Wild	Europe	Sweden	Skane Lan	Krankesjön	55°41.00000', 013°26.00000'	9	65	Ellis et al 2020	 
3442	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Turdus	Turdus philomelos	 	Migratory	Juvenile	Wild	Europe	Sweden	Skane Lan	Krankesjön	55°41.00000', 013°26.00000'	1	5	Ellis et al 2020	 
3443	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula nigrorufa	 	Resident	Unknown	Wild	Asia	India	 	Banasura	11°40.20000', 075°55.80000'	1	9	Gupta et al 2019	 
3444	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula nigrorufa	 	Resident	Unknown	Wild	Asia	India	 	Chembra	11°31.80000', 076°05.40000'	1	3	Gupta et al 2019	 
3445	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula nigrorufa	 	Resident	Unknown	Wild	Asia	India	 	High Wavies	09°34.80000', 077°19.80000'	4	19	Gupta et al 2019	 
3446	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula nigrorufa	 	Resident	Unknown	Wild	Asia	India	 	Kodi	10°13.80000', 077°25.80000'	1	15	Gupta et al 2019	 
3447	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Myiomela	Myiomela albiventris	 	Resident	Unknown	Wild	Asia	India	 	Grasshills	10°19.80000', 077°01.20000'	1	7	Gupta et al 2019	 
3448	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Myiomela	Myiomela albiventris	 	Resident	Unknown	Wild	Asia	India	 	High Wavies	09°34.80000', 077°19.80000'	25	37	Gupta et al 2019	 
3449	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Myiomela	Myiomela albiventris	 	Resident	Unknown	Wild	Asia	India	 	Kodi	10°13.80000', 077°25.80000'	3	23	Gupta et al 2019	 
3450	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Myiomela	Myiomela albiventris	 	Resident	Unknown	Wild	Asia	India	 	Munnar	10°07.80000', 077°05.40000'	2	33	Gupta et al 2019	 
3451	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Sholicola	Sholicola ashambuensis	 	Resident	Unknown	Wild	Asia	India	 	Peppara	08°40.80000', 077°10.80000'	2	21	Gupta et al 2019	 
3452	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Sholicola	Sholicola major	 	Resident	Unknown	Wild	Asia	India	 	Ambalapara	11°56.40000', 075°56.40000'	3	18	Gupta et al 2019	 
3453	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Sholicola	Sholicola major	 	Resident	Unknown	Wild	Asia	India	 	Banasura	11°40.20000', 075°55.80000'	8	13	Gupta et al 2019	 
3454	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Sholicola	Sholicola major	 	Resident	Unknown	Wild	Asia	India	 	Chembra	11°31.80000', 076°05.40000'	3	3	Gupta et al 2019	 
3455	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Sholicola	Sholicola major	 	Resident	Unknown	Wild	Asia	India	 	Vellarimala	11°28.20000', 076°07.80000'	2	12	Gupta et al 2019	 
3456	COLL2	 	Haemoproteus	Passeriformes	Turdidae	Catharus	Catharus ustulatus	 	Migratory	Unknown	Wild	North America	United States	Texas	Mad Island Marsh Preserve	28°37.61778', -096°06.03324'	5	87	DeBrock et al 2021	 
3457	COLL2	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Unknown	Wild	Europe	Slovakia	Kosicky	Drienovec	48°36.96600’, 020°54.90000’	2	29	Sujanová et al 2021	 
3458	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	 	 	Wild	Asia	Russia	Kaliningradskaya Oblast'	 	 	 	 	Krizanauskiene et al 2006	 
3459	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Muscicapa	Muscicapa striata	 	 	 	Wild	Asia	Russia	Kaliningradskaya Oblast'	 	 	 	 	Hellgren et al 2007a	 
3460	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	 	 	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	 	 	Szöllösi et al 2009	 
3461	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	 	 	Wild	Europe	Sweden	Gotlands Lan	 	 	2	212	Radwan et al 2012	 
3462	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	 	 	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	11	695	Kulma et al 2013	 
3463	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	 	 	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	2	353	Kulma et al 2013	 
3464	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	3	356	Kulma et al 2014	 
3465	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	6	159	Garamszegi et al 2015	 
3466	COLL3	H180	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula speculigera	 	Migratory	Adult	Wild	Africa	Morocco	 	 	 	1	2	Mata et al 2015	 
3467	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula semitorquata	 	Migratory	Adult	Wild	Europe	Bulgaria	 	Goritsa village	42°54.80800', 027°48.02500'	2	123	Peev et al 2016	 
3468	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	9	216	Szöllösi et al 2016	 
3469	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Europe	Finland	 	Hirvensalo	60°25.00000', 22°10.00000'	6	80	Jones et al 2018	 
3470	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Asia	Russia	Moskovskaya Oblast'	Zvenigorod	55°44.00000', 36°51.00000'	5	169	Jones et al 2018	 
3471	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Europe	Spain	Castilla y Leon	Valsaín	40°54.00000', -004°01.00000'	7	192	Jones et al 2018	 
3472	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Adult	Wild	Europe	United Kingdom	 	Llanwrthwl	52°15.00000', -003°30.00000'	1	186	Jones et al 2018	 
3473	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Czech Republic	 	Stařechovice	49°32.00000', 17°04.00000'	6	96	Jones et al 2018	 
3474	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	8	177	Jones et al 2018	 
3475	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Poland	 	Drwinia	50°06.00000', 20°25.00000'	2	67	Jones et al 2018	 
3476	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	5	365	Jones et al 2018	 
3477	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Juvenile	Wild	Europe	Sweden	Gotlands Lan	Grötlingbo	57°13.00000', 018°32.00000'	9	700	Fletcher et al 2019	 
3478	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	Gotlands Lan	Hemse	57°10.00000', 018°20.00000'	13	512	Fletcher et al 2019	 
3479	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula hypoleuca	 	Migratory	Juvenile	Wild	Europe	Sweden	Skane Lan	Krankesjön	55°41.00000', 013°26.00000'	1	8	Ellis et al 2020	 
3480	COLL3	 	Haemoproteus	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Unknown	Wild	Europe	Slovakia	Kosicky	Drienovec	48°36.96600’, 020°54.90000’	1	29	Sujanová et al 2021	 
3481	COLL4	12	Plasmodium	Passeriformes	Fringillidae	Poospiza	Poospiza lateralis	 	 	 	Wild	South America	Uruguay	 	 	 	 	 	Durrant et al 2006	 
3482	COLL4	12	Plasmodium	Passeriformes	Furnariidae	Coryphistera	Coryphistera alaudina	 	 	 	Wild	South America	Uruguay	 	 	 	 	 	Durrant et al 2006	 
3483	COLL4	12	Plasmodium	Passeriformes	Furnariidae	Limnornis	Limnornis curvirostris	 	 	 	Wild	South America	Uruguay	 	 	 	 	 	Durrant et al 2006	 
3484	COLL4	12	Plasmodium	Passeriformes	Icteridae	Gnorimopsar	Gnorimopsar chopi	 	 	 	Wild	South America	Uruguay	 	 	 	 	 	Durrant et al 2006	 
3485	COLL4	12	Plasmodium	Passeriformes	Mimidae	Mimus	Mimus saturninus	 	 	 	Wild	South America	Uruguay	 	 	 	 	 	Durrant et al 2006	 
3486	COLL4	12	Plasmodium	Passeriformes	Fringillidae	Stephanophorus	Stephanophorus diadematus	 	 	 	Wild	South America	Uruguay	 	 	 	 	 	Durrant et al 2006	 
3487	COLL4	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	 	 	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	3	695	Kulma et al 2013	 
3488	COLL4	 	Plasmodium	Passeriformes	Icteridae	Dolichonyx	Dolichonyx oryzivorus	 	 	 	Wild	North America	United States	New Hampshire	Platte River	40°48.00000', -098°26.00000'	1	218	Levin et al 2013	 
3489	COLL4	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	2	356	Kulma et al 2014	 
3490	COLL4	 	Plasmodium	Passeriformes	Laniidae	Lanius	Lanius collurio	 	Migratory	Adult	Wild	Asia	Russia	Kaliningradskaya Oblast'	Curonian Spit	55°05.00000', 020°44.00000'	1	1	Palinauskas et al 2015	 
3491	COLL4	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	1	159	Garamszegi et al 2015	 
3492	COLL4	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	1	216	Szöllösi et al 2016	 
3493	COLL4	 	Plasmodium	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris	 	Migratory	Juvenile	Captivity	Asia	Russia	Kaliningradskaya Oblast'	Curonian Spit	55°05.00000', 020°44.00000'	 	 	Ilgunas et al 2016	Experimentally infected with isolate from Lanius collurio
3494	COLL4	 	Plasmodium	Passeriformes	Fringillidae	Carduelis	Carduelis spinus	 	Migratory	Juvenile	Captivity	Asia	Russia	Kaliningradskaya Oblast'	Curonian Spit	55°05.00000', 020°44.00000'	 	 	Ilgunas et al 2016	Experimentally infected with isolate from Lanius collurio
3495	COLL4	 	Plasmodium	Passeriformes	Fringillidae	Loxia	Loxia curvirostra	 	Migratory	Juvenile	Captivity	Asia	Russia	Kaliningradskaya Oblast'	Curonian Spit	55°05.00000', 020°44.00000'	 	 	Ilgunas et al 2016	Experimentally infected with isolate from Lanius collurio
3496	COLL4	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	1	177	Jones et al 2018	 
3497	COLL4	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	Migratory	Adult	Wild	Europe	Sweden	 	Öland	57°10.00000', 016°58.00000'	2	365	Jones et al 2018	 
3498	COLL4	MDG_P17,MDG_P23	Plasmodium	Passeriformes	Ploceidae	Foudia	Foudia omissa	 	Resident	Unknown	Wild	Africa	Madagascar	 	Maromizaha	-18°57.94000', 048°27.92000'	 	 	Musa et al 2019	 
3499	COLL4	MDG_P17,MDG_P23	Plasmodium	Passeriformes	Sturnidae	Hartlaubius	Hartlaubius auratus	 	Resident	Unknown	Wild	Africa	Madagascar	 	Maromizaha	-18°57.94000', 048°27.92000'	 	 	Musa et al 2019	 
3500	COLL4	 	Plasmodium	Passeriformes	Vireonidae	Cyclarhis	Cyclarhis gujanensis	 	Resident	Adult	Wild	South America	Brazil	 	PARNA Chapada dos Guimarães	-15°19.00000', -055°52.00000'	1	 	Fecchio et al 2019b	 
3501	COLL4	 	Plasmodium	Passeriformes	Vireonidae	Cyclarhis	Cyclarhis gujanensis	 	Resident	Adult	Wild	South America	Brazil	 	PARNA Grande Sertao Veredas	-15°10.00000', -045°44.00000'	1	 	Fecchio et al 2019b	 
3502	COLL4	 	Plasmodium	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	 	Resident	Unknown	Wild	Africa	Benin	 	 	 	 	 	Harvey & Voelker 2017	 
3503	COLL4	 	Plasmodium	Passeriformes	Icteridae	Icterus	Icterus spurius	 	Migratory	Unknown	Wild	North America	United States	Texas	Mad Island Marsh Preserve	28°37.61778', -096°06.03324'	1	9	DeBrock et al 2021	 
3504	COLL4	 	Plasmodium	Passeriformes	Tyrannidae	Elaenia	Elaenia albiceps	 	Resident	Adult	Wild	South America	Brazil	 	Parque Estadual da Serra do Mar	-23°59.62164', -046°44.00000'	1	151	Fecchio et al 2021b	 
3505	COLL4	H27	Plasmodium	Passeriformes	Fringillidae	Arremon	Arremon flavirostris	 	Resident	Unknown	Wild	South America	Argentina	 	P. N. Mburucuya, Corrientes	-28°01.19999', -058°01.20000'	1	4	Doussang et al 2021	 
3506	COLL4	H27	Plasmodium	Passeriformes	Fringillidae	Arremon	Arremon flavirostris	 	Resident	Unknown	Wild	South America	Argentina	 	R. N. Educativa Colonia Benítez	-27°19.20000', -058°58.00000'	1	1	Doussang et al 2021	 
3507	COLL4	 	Plasmodium	Passeriformes	Ploceidae	Foudia	Foudia omissa	 	Resident	Unknown	Wild	Africa	Madagascar	 	Maromizaha	-18°56.81600', 047°27.55000'	2	207	Musa et al 2022	 
3508	COLL6	 	Plasmodium	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	 	 	 	Wild	Europe	Hungary	 	Pilis Mountains	47°43.00000', 019°01.00000'	 	 	Szöllösi et al 2009	 
